head,relation,tail,time,score
川普,增进,台积电,2024-11-19,0.042855
川普,增进,台积电,2024-11-05,0.042855
川普,增进,台积电,2024-11-14,0.042855
川普当选,质疑,台积电,2024-11-06,0.042742
郭智辉,认为有成就,台积电,2024-11-18,0.042698
季辛格,主导,台积电,2024-12-03,0.042375
万美玲,主导,台积电,2024-11-29,0.042132
郭智辉,视作英雄,台积电,2024-11-19,0.041610
魏哲家,认为有成就,台积电,2024-12-03,0.041574
魏哲家,认为有成就,台积电,2024-10-26,0.041574
魏哲家,认为有成就,台积电,2024-11-29,0.041574
魏哲家,认为有成就,台积电,2024-12-03,0.041574
魏哲家,认为有成就,台积电,2024-12-02,0.041574
权锡俊,认为失败,台积电,2024-11-20,0.041457
川普政府,认为有成就,台积电,2024-11-28,0.041429
拜登,增进,台积电,2024-11-14,0.041226
民进党,担忧,台积电,2024-11-27,0.040649
亚利桑那州,认为犯罪,台积电,2024-08-10,0.040612
蔡前总统任,相信,台积电,2024-10-14,0.040336
台积电,主导,CoW 封测厂,2024-11-25,0.039994
花旗证券,认为有威胁,台积电,2024-11-11,0.039826
台积电,认为可靠,恒水创电,2024-12-04,0.039467
张忠谋,认为有成就,台积电,2024-10-27,0.039078
张忠谋,认为有成就,台积电,2024-11-27,0.039078
张忠谋,认为有成就,台积电,2024-11-27,0.039078
张忠谋,认为有成就,台积电,2024-11-27,0.039078
张忠谋,认为有成就,台积电,2024-11-27,0.039078
张忠谋,认为有成就,台积电,2024-11-28,0.039078
张忠谋,认为有成就,台积电,2024-10-26,0.039078
张忠谋,认为有成就,台积电,2024-11-28,0.039078
张忠谋,认为有成就,台积电,2024-11-29,0.039078
张忠谋,认为有成就,台积电,2024-11-29,0.039078
张忠谋,认为有成就,台积电,2024-11-28,0.039078
张忠谋,认为有成就,台积电,2024-11-28,0.039078
路透社,相信,台积电,2024-11-06,0.038601
谢金河,认为有威胁,台积电,2024-11-30,0.038251
郭智辉,相信,台积电,2024-11-20,0.037898
张忠谋,认为失败,台积电,2024-11-27,0.037145
张忠谋,认为失败,台积电,2024-11-27,0.037145
张忠谋,认为失败,台积电,2024-11-28,0.037145
张忠谋,认为失败,台积电,2024-10-26,0.037145
蔡英文,主导,台积电,2024-11-21,0.037145
台积电,欢迎,陈其迈,2024-11-25,0.037056
拜登政府,欣赏,台积电,2024-11-01,0.036587
张忠谋,认为恐怖,台积电,2024-11-29,0.036544
张忠谋,认为恐怖,台积电,2024-10-26,0.036544
张忠谋,认为恐怖,台积电,2024-11-28,0.036544
刘镜清,相信,台积电,2024-11-27,0.036389
张忠谋,担忧,台积电,2024-11-29,0.036370
张忠谋,担忧,台积电,2024-10-26,0.036370
阮慕骅,相信,台积电,2024-11-27,0.035862
黄仁勋,认为失败,台积电,2024-11-04,0.035579
亚利桑那州,感到不满,台积电,2024-11-25,0.035509
沈富雄,认为有危机,台积电,2024-11-15,0.035491
川普新政府,认为有威胁,台积电,2024-11-27,0.035374
台积电,攻击,伊朗,2024-10-27,0.035312
亚利桑那州,认为失败,台积电,2024-08-10,0.035272
万美玲,认为有成就,台积电,2024-11-29,0.035214
万美玲,认为有威胁,台积电,2024-11-29,0.034915
川普总统,攻击,台积电,2024-11-25,0.034152
路透社,主导,台积电,2024-12-05,0.034122
魏哲家,视作英雄,台积电,2024-11-28,0.034012
陈其迈,认为优秀,台积电,2024-11-26,0.033426
半导体,质疑,台积电,2024-11-26,0.032899
半导体,质疑,台积电,2024-11-26,0.032899
半导体,质疑,台积电,2024-11-26,0.032899
半导体,质疑,台积电,2024-11-25,0.032899
半导体,质疑,台积电,2024-11-25,0.032899
半导体,质疑,台积电,2024-11-25,0.032899
半导体,质疑,台积电,2024-11-25,0.032899
半导体,质疑,台积电,2024-11-25,0.032899
风传媒,认为有危机,台积电,2024-11-13,0.032694
风传媒,认为有危机,台积电,2024-11-16,0.032694
张忠谋,支持,台积电,2024-11-29,0.032506
英特尔,感到满意,台积电,2024-12-03,0.032493
民进党政府,认为可靠,台积电,2024-11-27,0.032390
米勒,认可,台积电,2024-11-26,0.032350
米勒,认可,台积电,2024-11-25,0.032350
米勒,认可,台积电,2024-11-25,0.032350
米勒,认可,台积电,2024-11-25,0.032350
米勒,认可,台积电,2024-11-25,0.032350
刘镜清,主导,台积电,2024-11-20,0.032299
陈其迈,认为有危机,台积电,2024-11-26,0.032003
陈凤馨,认为可靠,台积电,2024-11-20,0.031643
张忠谋,认可,台积电,2024-11-29,0.031585
张忠谋,认可,台积电,2024-11-27,0.031585
张忠谋,认可,台积电,2024-10-26,0.031585
张忠谋,认可,台积电,2024-11-28,0.031585
张忠谋,认可,台积电,2024-11-29,0.031585
张忠谋,质疑,台积电,2024-11-29,0.031578
张忠谋,质疑,台积电,2024-10-26,0.031578
张忠谋,质疑,台积电,2024-11-28,0.031578
曾文生,相信,台积电,2024-11-19,0.031561
曾文生,相信,台积电,2024-11-19,0.031561
沈富雄,认为有威胁,台积电,2024-11-15,0.031560
沈富雄,认为有威胁,台积电,2024-11-10,0.031560
台湾,相信,法国,2024-12-04,0.031232
蔡正元,主导,三星,2024-11-27,0.031189
川普第一任总统,认为优秀,台积电,2024-11-12,0.030980
米勒,认为违规,台积电,2024-11-25,0.030786
米勒,认为违规,台积电,2024-11-25,0.030786
谢金河,认为优秀,台积电,2024-11-30,0.030708
阮慕骅,认为有威胁,台积电,2024-11-27,0.030603
台湾,损害,台积电,2024-11-30,0.030433
台湾,损害,台积电,2024-11-08,0.030433
微软,损害,台积电,2024-11-20,0.030365
蔡正元,欢迎,台积电,2024-12-04,0.030341
侯上勇,认为有威胁,台积电,2024-11-28,0.029993
川普当选,担忧,台积电,2024-11-06,0.029980
米勒,认为缺乏,台积电,2024-11-25,0.029964
米勒,认为缺乏,台积电,2024-11-25,0.029964
米勒,认为缺乏,台积电,2024-11-25,0.029964
民进党,主导,美国,2024-11-09,0.029926
郭智辉,认为有威胁,台积电,2024-11-27,0.029914
郭智辉,认为有威胁,台积电,2024-11-20,0.029914
郭智辉,认为有威胁,台积电,2024-11-20,0.029914
郭智辉,认为有威胁,台积电,2024-11-19,0.029914
郭智辉,认为有威胁,台积电,2024-11-20,0.029914
郭智辉,认为有威胁,台积电,2024-11-27,0.029914
郭智辉,认为有威胁,台积电,2024-11-25,0.029914
季辛格,欢迎,台积电,2024-12-03,0.029889
郭智辉,认为可靠,台积电,2024-11-20,0.029834
郭智辉,认为可靠,台积电,2024-11-20,0.029834
郭智辉,认为可靠,台积电,2024-11-20,0.029834
郭智辉,认为可靠,台积电,2024-11-19,0.029834
郭智辉,认为可靠,台积电,2024-11-05,0.029834
郭智辉,认为可靠,台积电,2024-11-27,0.029834
陈其迈,认为可靠,台积电,2024-11-26,0.029497
台积电,认为可靠,德勒斯登,2024-08-21,0.029424
拜登政府,威胁,台积电,2024-11-01,0.029417
魏哲家,相信,台积电,2024-12-02,0.029282
美商务部,主导,台积电,2024-11-14,0.028944
侯上勇,相信,台积电,2024-11-28,0.028890
刘镜清,认为可靠,台积电,2024-11-20,0.028861
刘镜清,认为可靠,台积电,2024-11-05,0.028861
魏哲家,认为优秀,台积电,2024-12-02,0.028576
魏哲家,认为优秀,台积电,2024-12-02,0.028576
拜登政府,担忧,台积电,2024-11-01,0.028563
魏哲家,认为可靠,台积电,2024-12-02,0.028371
魏哲家,认为可靠,台积电,2024-12-02,0.028371
刘德音,感谢,台积电,2024-11-26,0.028353
川普第一任总统,主导,台积电,2024-11-12,0.028313
"高雄市长
陈其迈",主导,台积电,2024-11-26,0.027707
台湾政府,认为非法,台积电,2024-10-24,0.027482
米勒,支持,台积电,2024-11-25,0.027387
米勒,欣赏,台积电,2024-11-25,0.027083
米勒,欣赏,台积电,2024-11-25,0.027083
米勒,欣赏,台积电,2024-11-25,0.027083
联邦政府,相信,台积电,2024-11-25,0.027019
拜登总统,威胁,台积电,2024-12-03,0.026914
郭智辉,认为有危机,台积电,2024-11-27,0.026852
郭智辉,认为有危机,台积电,2024-11-20,0.026852
郭智辉,认为有危机,台积电,2024-11-19,0.026852
郭智辉,认为有危机,台积电,2024-11-20,0.026852
郭智辉,认为有危机,台积电,2024-11-20,0.026852
郭智辉,认为有危机,台积电,2024-11-27,0.026852
郭智辉,认为有危机,台积电,2024-11-25,0.026852
郭智辉,认可,台积电,2024-11-05,0.026740
郭智辉,认可,台积电,2024-11-20,0.026740
权锡俊,担忧,台积电,2024-11-20,0.026261
哲哲老师,认为有威胁,台积电,2024-12-04,0.025858
高雄市长陈其迈,主导,台积电,2024-11-26,0.025820
高雄市长陈其迈,主导,台积电,2024-11-26,0.025820
高雄市长陈其迈,主导,台积电,2024-11-26,0.025820
米勒,质疑,台积电,2024-11-25,0.025174
米勒,质疑,台积电,2024-11-25,0.025174
米勒,质疑,台积电,2024-11-25,0.025174
米勒,质疑,台积电,2024-11-25,0.025174
阮慕骅,认为可靠,台积电,2024-11-27,0.025029
郑正钤,主导,台积电,2024-11-27,0.024835
郑正钤,主导,台积电,2024-11-27,0.024835
郑正钤,主导,台积电,2024-11-27,0.024835
谢金河,认为有危机,台积电,2024-11-30,0.024608
陈凤馨,认为有威胁,台积电,2024-11-20,0.024398
吴诚文,相信,台积电,2024-11-28,0.024095
共和党,质疑,台积电,2024-11-05,0.024090
赖瑞隆,主导,台积电,2024-11-27,0.023987
米勒,担忧,台积电,2024-11-25,0.023357
米勒,担忧,台积电,2024-11-25,0.023357
米勒,担忧,台积电,2024-11-25,0.023357
米勒,担忧,台积电,2024-11-25,0.023357
杰尔辛格,认为有威胁,台积电,2024-10-29,0.023262
米勒,认为失败,台积电,2024-11-25,0.022825
米勒,认为失败,台积电,2024-11-25,0.022825
米勒,认为失败,台积电,2024-11-25,0.022825
马斯克,主导,川普,2024-11-21,0.022805
刘镜清,认为有威胁,台积电,2024-11-20,0.022653
刘德音博士,主导,台积电,2024-11-26,0.022422
季辛格,威胁,台积电,2024-12-03,0.022397
高雄市长陈其迈,认为可靠,台积电,2024-11-26,0.021902
高雄市长陈其迈,认为可靠,台积电,2024-11-26,0.021902
高雄市长陈其迈,认为可靠,台积电,2024-11-26,0.021902
民进党政府,认为缺乏,台积电,2024-11-27,0.021814
半导体,担忧,台积电,2024-11-26,0.021282
半导体,担忧,台积电,2024-11-26,0.021282
半导体,担忧,台积电,2024-11-26,0.021282
半导体,担忧,台积电,2024-11-25,0.021282
半导体,担忧,台积电,2024-11-25,0.021282
半导体,担忧,台积电,2024-11-25,0.021282
半导体,担忧,台积电,2024-11-25,0.021282
米勒,认为犯罪,台积电,2024-11-25,0.021171
米勒,认为犯罪,台积电,2024-11-25,0.021171
谢衣凤,主导,台积电,2024-11-19,0.020912
蔡正元,欣赏,台积电,2024-12-03,0.020840
李镇宇,认为有成就,台积电,2024-11-29,0.020707
杰夫,认为可靠,台积电,2024-11-29,0.020698
魏哲家,认为有危机,台积电,2024-12-02,0.020521
赖瑞隆,认为有成就,台积电,2024-11-27,0.020483
新总统,相信,台积电,2024-11-25,0.020367
琼瑶,认为有成就,台积电,2024-11-29,0.020359
郭智辉,威胁,台积电,2024-11-20,0.020353
科克,认为可靠,台积电,2024-11-26,0.020257
科克,认为可靠,台积电,2024-11-25,0.020257
科克,认为可靠,台积电,2024-11-25,0.020257
科克,认为可靠,台积电,2024-11-25,0.020257
季辛格,支持,台积电,2024-12-03,0.020132
李镇宇,认为可靠,台积电,2024-12-04,0.019841
云报政经产业研究院,相信,台积电,2024-11-10,0.019515
川普总统,损害,台积电,2024-11-25,0.019509
魏哲家,认可,台积电,2024-12-02,0.019327
魏哲家,认可,台积电,2024-12-02,0.019327
万美玲,认为有危机,台积电,2024-11-29,0.019218
蔡正元,喜欢,台积电,2024-12-04,0.019039
蔡正元,喜欢,台积电,2024-12-03,0.019039
蔡正元,喜欢,台积电,2024-12-04,0.019039
蔡正元,喜欢,台积电,2024-12-03,0.019039
柴焕欣,主导,台积电,2024-11-10,0.018945
索贝克,相信,台积电,2024-11-28,0.018787
美国,主导,美国,2024-10-29,0.018190
美国,主导,美国,2024-11-15,0.018190
美国,主导,美国,2024-11-09,0.018190
台湾,主导,美中贸易战,2024-12-02,0.018168
台积电,主导,恒水创电,2024-12-04,0.018164
侯上勇,认可,台积电,2024-11-28,0.018054
吴诚文,主导,台积电,2024-11-29,0.018036
鸿钧微电子,认为有威胁,台积电,2024-12-01,0.017950
科克,相信,台积电,2024-11-25,0.017839
科克,相信,台积电,2024-11-25,0.017839
科克,相信,台积电,2024-11-25,0.017839
郭智辉,认为失败,台积电,2024-11-20,0.017723
郭智辉,认为失败,台积电,2024-11-19,0.017723
郑正钤,认为有威胁,台积电,2024-11-27,0.017592
郑正钤,认为有威胁,台积电,2024-11-27,0.017592
郑正钤,认为有威胁,台积电,2024-11-27,0.017592
陈凤馨,认为有危机,台积电,2024-11-20,0.017347
陈凤馨,认为有危机,台积电,2024-11-16,0.017347
哲哲老师,认可,台积电,2024-12-04,0.017309
台积电,认为热情,郭智辉,2024-11-19,0.017201
蔡正元,支持,台积电,2024-12-03,0.017019
亚利桑那州,批评,台积电,2024-11-25,0.016978
郭正亮,认为可靠,台积电,2024-11-05,0.016773
吴诚文,认为有威胁,台积电,2024-11-28,0.016687
许宗力,认为有威胁,台积电,2024-12-03,0.016654
谢衣凤,认为有威胁,台积电,2024-11-19,0.016542
谢衣凤,认为有威胁,台积电,2024-11-19,0.016542
台湾,感到不满,美国,2024-11-21,0.016424
美国,相信,台湾,2024-11-19,0.016403
郭智辉,质疑,台积电,2024-11-27,0.016274
郭智辉,质疑,台积电,2024-11-20,0.016274
郭智辉,质疑,台积电,2024-11-05,0.016274
郭智辉,质疑,台积电,2024-11-19,0.016274
郭智辉,质疑,台积电,2024-11-19,0.016274
郭智辉,质疑,台积电,2024-11-20,0.016274
郭智辉,质疑,台积电,2024-11-20,0.016274
郭智辉,质疑,台积电,2024-11-20,0.016274
郭智辉,质疑,台积电,2024-11-20,0.016274
郭智辉,质疑,台积电,2024-11-19,0.016274
郭智辉,质疑,台积电,2024-11-27,0.016274
郭智辉,质疑,台积电,2024-11-25,0.016274
郭智辉,质疑,台积电,2024-11-20,0.016274
萧兹,欢迎,台积电,2024-08-24,0.016202
郭正亮,认为有威胁,台积电,2024-11-05,0.016114
马斯克,主导,美国,2024-12-02,0.016023
马斯克,主导,美国,2024-11-25,0.016023
马斯克,主导,美国,2024-11-11,0.016023
马斯克,主导,美国,2024-11-05,0.016023
高雄市长陈其迈,认为优秀,台积电,2024-11-26,0.015888
高雄市长陈其迈,认为优秀,台积电,2024-11-26,0.015888
台积电,质疑,恒水创电,2024-12-04,0.015687
刘镜清,认为有危机,台积电,2024-11-20,0.015663
米勒,认为恐怖,台积电,2024-11-25,0.015561
米勒,认为恐怖,台积电,2024-11-25,0.015561
米勒,认为恐怖,台积电,2024-11-25,0.015561
米勒,认为恐怖,台积电,2024-11-25,0.015561
郭智辉,认为缺乏,台积电,2024-11-20,0.015452
川普,主导,美中贸易战,2024-10-29,0.015313
川普,主导,美中贸易战,2024-11-08,0.015313
川普,主导,美中贸易战,2024-11-05,0.015313
川普,主导,美中贸易战,2024-11-24,0.015313
川普,主导,美中贸易战,2024-11-07,0.015313
陈文茜,主导,台积电,2024-12-03,0.015253
陈士修,主导,台积电,2024-12-04,0.015172
陈其迈,认为失败,台积电,2024-11-26,0.015058
云报政经产业研究院,认为可靠,台积电,2024-11-10,0.015009
杰夫‧威廉斯,认为可靠,台积电,2024-11-29,0.014954
路透社,认为失败,台积电,2024-12-05,0.014864
路透社,认为失败,台积电,2024-12-05,0.014864
路透社,认为失败,台积电,2024-11-12,0.014864
路透社,认为失败,台积电,2024-11-12,0.014864
埃泽尔,认为有危机,台积电,2024-11-26,0.014861
智璞产业趋势研究所,认为有威胁,台积电,2024-12-03,0.014841
台湾,认为非法,美国,2024-11-13,0.014747
台湾,认为非法,美国,2024-11-21,0.014747
俞国华,主导,台积电,2024-11-29,0.014746
台湾,质疑,美国,2024-11-21,0.014691
郭智辉,认为违规,台积电,2024-11-27,0.014680
郭智辉,支持,台积电,2024-11-19,0.014635
郭智辉,支持,台积电,2024-11-08,0.014635
郭智辉,支持,台积电,2024-10-29,0.014635
美国,相信,赖清德,2024-12-01,0.014519
美国,相信,赖清德,2024-12-01,0.014519
民进党,相信,美国,2024-11-21,0.014373
葛如钧,认为有威胁,台积电,2024-11-29,0.014356
万美玲,认可,台积电,2024-11-29,0.014341
台积电,认为可靠,可靠,2024-11-15,0.014298
马斯克,感到不满,川普,2024-11-21,0.014192
马斯克,感到不满,川普,2024-12-05,0.014192
彭博专栏作家,认为有成就,台积电,2024-11-28,0.014135
彭博专栏作家,认为有成就,台积电,2024-11-28,0.014135
詹家鸿,相信,台积电,2024-12-03,0.013878
台积电,认为恐怖,郭智辉,2024-11-19,0.013830
国科会,主导,台积电,2024-11-29,0.013826
陆行之,主导,台积电,2024-12-04,0.013815
陆行之,主导,台积电,2024-12-03,0.013815
陆行之,主导,台积电,2024-12-02,0.013815
萨克森邦,认为犯罪,台积电,2024-10-05,0.013776
台积电,认为有成就,全球供应链,2024-12-02,0.013626
索贝克,主导,台积电,2024-11-28,0.013472
吴诚文,认为有危机,台积电,2024-11-28,0.013424
彭博专栏作家,认为可靠,台积电,2024-11-28,0.013337
彭博专栏作家,认为可靠,台积电,2024-11-28,0.013337
傅崐萁,认为有威胁,台积电,2024-11-19,0.013247
杰夫,主导,台积电,2024-11-29,0.013106
台湾,认为有威胁,美国,2024-11-21,0.013098
花旗银行,主导,美中贸易战,2024-11-27,0.013027
谢金河,威胁,台积电,2024-11-30,0.012973
索贝克,认为可靠,台积电,2024-11-28,0.012847
索贝克,认为可靠,台积电,2024-11-28,0.012847
索贝克,认为可靠,台积电,2024-11-28,0.012847
台湾,认为可靠,美国,2024-10-29,0.012805
立法院,认为有成就,台积电,2024-11-22,0.012678
川普新政府,威胁,台积电,2024-11-27,0.012597
郭智辉,担忧,台积电,2024-11-29,0.012570
郭智辉,担忧,台积电,2024-11-27,0.012570
郭智辉,担忧,台积电,2024-11-20,0.012570
郭智辉,担忧,台积电,2024-11-05,0.012570
郭智辉,担忧,台积电,2024-11-20,0.012570
郭智辉,担忧,台积电,2024-11-20,0.012570
郭智辉,担忧,台积电,2024-11-20,0.012570
郭智辉,担忧,台积电,2024-11-25,0.012570
郭智辉,担忧,台积电,2024-11-27,0.012570
郭智辉,担忧,台积电,2024-11-25,0.012570
郭智辉,担忧,台积电,2024-11-20,0.012570
台积电,主导,第三季法说会,2024-11-28,0.012522
詹家鸿,认为可靠,台积电,2024-12-03,0.012471
沈富雄,担忧,台积电,2024-11-15,0.012420
美国,相信,川普,2024-11-15,0.012414
美国,相信,川普,2024-10-30,0.012414
彭博专栏作家,相信,台积电,2024-11-28,0.012386
傅崐萁,认为有危机,台积电,2024-11-19,0.012360
陈履安,主导,台积电,2024-12-03,0.012308
赖俊宇,主导,台积电,2024-11-28,0.012272
赖俊宇,主导,台积电,2024-11-28,0.012272
民进党,攻击,台积电,2024-11-20,0.012240
沈富雄,认为违规,台积电,2024-11-15,0.012166
拜登,认为有威胁,美国,2024-11-14,0.012150
谷立言,支持,台积电,2024-11-27,0.011973
季辛格,感谢,台积电,2024-12-03,0.011960
泰国,主导,川普,2024-12-01,0.011926
路透社,认为违规,台积电,2024-10-23,0.011924
路透社,认为违规,台积电,2024-11-12,0.011924
侯上勇,感到不满,台积电,2024-11-28,0.011876
台积电,认为有成就,恒水创电,2024-12-04,0.011836
台积电,认可,恒水创电,2024-12-04,0.011810
马斯克,主导,特斯拉,2024-11-25,0.011748
彭博专栏作家,认为有危机,台积电,2024-11-28,0.011741
彭博专栏作家,认为有危机,台积电,2024-11-28,0.011741
民进党政府,主导,美国,2024-11-09,0.011697
侯上勇,认为违规,台积电,2024-11-28,0.011651
柴焕欣,认为可靠,台积电,2024-11-10,0.011543
陈其迈,质疑,台积电,2024-11-26,0.011530
沈富雄,质疑,台积电,2024-11-15,0.011488
刘镜清,认可,台积电,2024-11-20,0.011358
侯上勇,威胁,台积电,2024-11-28,0.011319
解放军,认为有危机,台积电,2024-11-13,0.011269
魏哲家,认为失败,台积电,2024-11-29,0.011266
拜登,感到不满,川普,2024-08-27,0.011183
陈亭妃,主导,台积电,2024-11-05,0.011165
陈亭妃,主导,台积电,2024-11-05,0.011165
台湾人,主导,台积电,2024-11-13,0.011151
魏哲家,感到不满,台积电,2024-12-02,0.011145
魏哲家,感到不满,台积电,2024-12-02,0.011145
路透社,质疑,台积电,2024-10-23,0.011072
路透社,质疑,台积电,2024-11-09,0.011072
杰夫‧威廉斯,认为优秀,台积电,2024-11-29,0.010973
特朗普,感到不满,台湾,2024-10-24,0.010858
郑秀绒,质疑,台积电,2024-08-01,0.010806
台积电,主导,赴美建厂,2024-11-25,0.010766
台积电,主导,赴美建厂,2024-11-25,0.010766
台积电,主导,赴美建厂,2024-11-25,0.010766
台积电,主导,赴美建厂,2024-11-25,0.010766
台积电,主导,赴美建厂,2024-11-25,0.010766
蔡正元,认为有成就,尹锡悦,2024-12-03,0.010764
马斯克,相信,川普,2024-11-21,0.010761
川普,主导,俄乌战争,2024-11-20,0.010717
川普,主导,俄乌战争,2024-11-10,0.010717
川普,主导,俄乌战争,2024-11-10,0.010717
川普,主导,俄乌战争,2024-11-26,0.010717
川普,主导,俄乌战争,2024-11-16,0.010717
川普,主导,俄乌战争,2024-11-12,0.010717
拜登,主导,美国,2024-11-28,0.010715
华尔街资本,认为有危机,台积电,2024-12-01,0.010670
川普,感到不满,拜登,2024-10-29,0.010649
侯上勇,质疑,台积电,2024-11-28,0.010642
前副总统陈诚,主导,台积电,2024-12-03,0.010498
张忠谋,批评,台积电,2024-11-29,0.010488
凯萨琳・索贝克,认为有成就,台积电,2024-11-27,0.010370
张忠谋,认为有暴力,台积电,2024-10-26,0.010254
杰尔辛格,威胁,台积电,2024-10-29,0.010241
算能科技,认为可靠,台积电,2024-11-09,0.010228
萧兹,欣赏,台积电,2024-08-24,0.010206
阮慕骅,感到不满,台积电,2024-11-27,0.010164
谢金河,质疑,台积电,2024-11-30,0.010099
亚利桑那州,认为有暴力,台积电,2024-08-10,0.010068
川普,主导,美国,2024-11-29,0.009971
川普,主导,美国,2024-11-17,0.009971
川普,主导,美国,2024-11-27,0.009971
川普,主导,美国,2024-11-12,0.009971
川普,主导,美国,2024-11-05,0.009971
川普,主导,美国,2024-12-06,0.009971
川普,主导,美国,2024-12-06,0.009971
川普,主导,美国,2024-11-27,0.009971
川普,主导,美国,2024-11-05,0.009971
川普,主导,美国,2024-11-05,0.009971
川普,主导,美国,2024-10-30,0.009971
陈其迈,担忧,台积电,2024-11-26,0.009966
蔡明彦,认为非法,美国,2024-11-06,0.009947
川普,主导,马斯克,2024-11-17,0.009930
魏哲家,质疑,台积电,2024-12-02,0.009928
魏哲家,质疑,台积电,2024-11-28,0.009928
魏哲家,质疑,台积电,2024-12-02,0.009928
魏哲家,质疑,台积电,2024-12-02,0.009928
魏哲家,质疑,台积电,2024-12-04,0.009928
魏哲家,质疑,台积电,2024-12-02,0.009928
川普,认为有成就,美国,2024-10-28,0.009922
路透社,担忧,台积电,2024-11-06,0.009904
彭博专栏作家,认为优秀,台积电,2024-11-28,0.009898
郭智辉,主导,美国,2024-11-19,0.009775
台湾科技公司,认为可靠,美国,2024-08-19,0.009596
台湾科技公司,认为可靠,美国,2024-10-26,0.009596
台湾科技公司,认为可靠,美国,2024-10-21,0.009596
台湾科技公司,认为可靠,美国,2024-10-19,0.009596
台湾科技公司,认为可靠,美国,2024-09-23,0.009596
台湾科技公司,认为可靠,美国,2024-10-21,0.009596
台湾科技公司,认为可靠,美国,2024-10-26,0.009596
台湾科技公司,认为可靠,美国,2024-10-24,0.009596
台湾科技公司,认为可靠,美国,2024-09-04,0.009596
台湾科技公司,认为可靠,美国,2024-09-21,0.009596
台湾科技公司,认为可靠,美国,2024-08-28,0.009596
台湾科技公司,认为可靠,美国,2024-08-04,0.009596
台湾科技公司,认为可靠,美国,2024-10-17,0.009596
台湾科技公司,认为可靠,美国,2024-09-05,0.009596
台湾科技公司,认为可靠,美国,2024-10-04,0.009596
台湾科技公司,认为可靠,美国,2024-10-10,0.009596
台湾科技公司,认为可靠,美国,2024-09-27,0.009596
台湾科技公司,认为可靠,美国,2024-10-14,0.009596
台湾科技公司,认为可靠,美国,2024-10-27,0.009596
台湾科技公司,认为可靠,美国,2024-09-18,0.009596
台湾科技公司,认为可靠,美国,2024-09-03,0.009596
台湾科技公司,认为可靠,美国,2024-10-16,0.009596
台湾科技公司,认为可靠,美国,2024-08-06,0.009596
台湾科技公司,认为可靠,美国,2024-08-06,0.009596
台湾科技公司,认为可靠,美国,2024-09-09,0.009596
台湾科技公司,认为可靠,美国,2024-08-24,0.009596
台湾科技公司,认为可靠,美国,2024-08-20,0.009596
台湾科技公司,认为可靠,美国,2024-10-20,0.009596
台湾科技公司,认为可靠,美国,2024-10-16,0.009596
台湾科技公司,认为可靠,美国,2024-09-29,0.009596
台湾科技公司,认为可靠,美国,2024-08-29,0.009596
台湾科技公司,认为可靠,美国,2024-10-26,0.009596
台湾科技公司,认为可靠,美国,2024-10-12,0.009596
台湾科技公司,认为可靠,美国,2024-10-12,0.009596
台湾科技公司,认为可靠,美国,2024-10-13,0.009596
台湾科技公司,认为可靠,美国,2024-08-30,0.009596
台湾科技公司,认为可靠,美国,2024-08-06,0.009596
台湾科技公司,认为可靠,美国,2024-10-20,0.009596
台湾科技公司,认为可靠,美国,2024-10-20,0.009596
台湾科技公司,认为可靠,美国,2024-10-19,0.009596
台湾科技公司,认为可靠,美国,2024-10-20,0.009596
台湾科技公司,认为可靠,美国,2024-10-19,0.009596
郑秀绒,担忧,台积电,2024-08-01,0.009590
台积电,主导,刺针飞弹,2024-11-19,0.009577
彭博专栏作家,认为失败,台积电,2024-11-28,0.009550
彭博专栏作家,认为失败,台积电,2024-11-28,0.009550
彭博专栏作家,认为有威胁,台积电,2024-11-28,0.009507
万美玲,认为失败,台积电,2024-11-29,0.009418
"高雄市长
陈其迈",认可,台积电,2024-11-26,0.009349
谢金河,担忧,台积电,2024-11-30,0.009282
谢金河,担忧,台积电,2024-11-30,0.009282
索贝克,认为有成就,台积电,2024-11-28,0.009281
索贝克,认为有成就,台积电,2024-11-27,0.009281
索贝克,认为有成就,台积电,2024-11-28,0.009281
索贝克,认为有成就,台积电,2024-11-28,0.009281
索贝克,认为有成就,台积电,2024-11-28,0.009281
马斯克,认为失败,美国,2024-12-02,0.009267
信义房屋不动产企研室,认为可靠,台积电,2024-11-05,0.009202
邹飞逯,认为可靠,台积电,2024-12-05,0.009160
金管会,认为有成就,台积电,2024-12-02,0.009154
金管会,认为有成就,台积电,2024-12-02,0.009154
亚利桑那,增进,台积电,2024-11-27,0.009144
台积电,损害,英特尔,2024-12-03,0.009138
金管会,认为可靠,台积电,2024-12-02,0.009027
科克,认为优秀,台积电,2024-11-25,0.008976
科克,认为优秀,台积电,2024-11-25,0.008976
科克,认为优秀,台积电,2024-11-25,0.008976
侯上勇,认为犯罪,台积电,2024-11-28,0.008936
郭加泳,认为有成就,美国,2024-10-24,0.008883
万美玲,认为违规,台积电,2024-11-29,0.008881
台湾,认为失败,美国,2024-11-21,0.008828
台湾,认为失败,美国,2024-11-21,0.008828
台湾,认为失败,美国,2024-11-21,0.008828
谢金河,认为犯罪,台积电,2024-11-30,0.008827
美国,认为可靠,美国,2024-10-29,0.008773
美国,认为可靠,美国,2024-10-29,0.008773
美国,认为可靠,美国,2024-10-27,0.008773
美国,认为可靠,赖清德,2024-12-01,0.008749
成材论坛,认为可靠,台积电,2024-11-28,0.008745
魏哲家,威胁,台积电,2024-12-02,0.008696
