head,relation,tail,time,score
微软公司（MSFT）,主导,台积电,2024-11-03,0.026970
基辛格,威胁,台积电,2024-12-02,0.026701
百度,感到不满,台积电,2024-11-07,0.026483
台积电,批评,苹果,2024-11-25,0.026044
台积电,感到不满,格尔辛格,2024-12-09,0.025915
英伟达,感到满意,台积电,2024-09-10,0.025870
英伟达,感到满意,台积电,2024-09-10,0.025870
帕特·基辛格,担忧,台积电,2024-12-02,0.025427
美国,相信,美国,2025-01-16,0.025249
帕特·盖尔辛格,认为优秀,台积电,2024-11-06,0.025085
CNBC,认为违规,台积电,2024-12-16,0.025006
Phelix Lee,认为有危机,台积电,2024-11-11,0.024940
摩根,认为优秀,台积电,2024-10-06,0.024842
帕特·盖尔辛格,主导,台积电,2024-12-02,0.024326
拜登政府,支持,台积电,2024-11-20,0.024262
路透社,认为有成就,台积电,2024-10-27,0.024162
路透社,认为有成就,台积电,2025-01-10,0.024162
路透社,认为有成就,台积电,2024-10-27,0.024162
帕特·盖尔辛格,威胁,台积电,2024-10-29,0.023997
帕特·盖尔辛格,威胁,台积电,2024-11-06,0.023997
苹果投资者,相信,台积电,2024-10-23,0.023938
Phelix Lee,认为有威胁,台积电,2024-11-11,0.023917
陈其迈,主导,台积电,2024-11-25,0.023711
英伟达,主导,华为,2024-08-12,0.023639
台积电,质疑,台积电,2024-11-07,0.023579
CNBC,担忧,台积电,2024-12-16,0.023545
魏哲家,认为可靠,台积电,2024-10-23,0.023482
魏哲家,认为可靠,台积电,2024-10-27,0.023482
魏哲家,认为可靠,台积电,2024-11-17,0.023482
彭博社,认为优秀,台积电,2024-10-24,0.023163
彭博社,认为优秀,台积电,2024-10-24,0.023163
彭博社,认为优秀,台积电,2024-10-24,0.023163
拜登政府,认可,台积电,2024-11-20,0.023085
CNBC,认可,台积电,2024-12-16,0.022878
半导体,认可,台积电,2024-11-11,0.022638
台积电,主导,OpenAI,2024-10-28,0.022175
彭博社,认为有成就,台积电,2024-10-27,0.021962
彭博社,认为有成就,台积电,2024-10-27,0.021962
彭博社,认为有成就,台积电,2024-10-24,0.021962
路透社,威胁,台积电,2024-11-10,0.021916
路透社,威胁,台积电,2024-10-27,0.021916
路透社,威胁,台积电,2024-10-27,0.021916
路透社,威胁,台积电,2024-11-14,0.021916
路透社,威胁,台积电,2024-10-27,0.021916
路透社,威胁,台积电,2024-10-27,0.021916
投资者,相信,台积电,2024-09-24,0.021844
投资者,相信,台积电,2024-11-29,0.021844
CNBC,质疑,台积电,2024-12-16,0.021780
中国芯片公司,支持,台积电,2024-11-11,0.021774
魏哲家,相信,台积电,2024-10-23,0.021771
魏哲家,相信,台积电,2024-10-27,0.021771
《金融时报》,认为有威胁,台积电,2024-11-04,0.021756
《金融时报》,认为有威胁,台积电,2024-10-22,0.021756
《金融时报》,认为有威胁,台积电,2024-11-09,0.021756
半导体,认为违规,台积电,2024-11-11,0.021737
黄仁勋,支持,台积电,2024-12-30,0.021669
台积电,损害,中国,2024-11-16,0.021650
布拉德·林,主导,台积电,2025-01-15,0.021619
帕特·格尔辛格,威胁,台积电,2024-12-09,0.021572
路透社,感到不满,台积电,2024-11-10,0.021558
路透社,感到不满,台积电,2024-06-03,0.021558
路透社,感到不满,台积电,2024-10-27,0.021558
路透社,感到不满,台积电,2024-10-27,0.021558
路透社,感到不满,台积电,2024-10-27,0.021558
路透社,感到不满,台积电,2024-11-14,0.021558
路透社,感到不满,台积电,2024-10-27,0.021558
英特尔,攻击,台积电,2024-10-17,0.021471
英特尔,攻击,台积电,2024-10-20,0.021471
英特尔,攻击,台积电,2024-10-17,0.021471
英特尔,攻击,台积电,2024-12-02,0.021471
乔·罗根,认为有威胁,台积电,2024-10-28,0.021404
中国芯片公司,认为缺乏,台积电,2024-11-11,0.021376
彭博社,认为可靠,台积电,2024-10-24,0.021134
彭博社,认为可靠,台积电,2024-10-24,0.021134
彭博社,认为可靠,台积电,2024-10-24,0.021134
半导体,质疑,台积电,2024-11-11,0.020961
吉娜·雷蒙多,认为有威胁,台积电,2024-11-14,0.020943
吉娜·雷蒙多,认为有威胁,台积电,2024-11-14,0.020943
台积电,威胁,中国企业,2024-10-23,0.020805
帕特·盖尔辛格,感到不满,台积电,2024-11-06,0.020659
台积电,感到满意,英特尔,2024-12-03,0.020610
台积电,感到满意,英特尔,2024-12-03,0.020610
雷蒙多,认为有威胁,台积电,2024-11-14,0.020575
雷蒙多,认为有威胁,台积电,2024-11-14,0.020575
路透社,认为违规,台积电,2024-11-10,0.020525
路透社,认为违规,台积电,2024-10-23,0.020525
路透社,认为违规,台积电,2024-10-27,0.020525
路透社,认为违规,台积电,2024-10-22,0.020525
路透社,认为违规,台积电,2024-11-14,0.020525
路透社,认为违规,台积电,2024-11-14,0.020525
华为,认为有成就,美国,2024-12-27,0.020507
日本政府,认可,台积电,2024-09-24,0.020453
台积电,支持,SK海力士,2024-11-03,0.020339
台积电,支持,SK海力士,2024-11-03,0.020339
商务部,认为可靠,台积电,2025-01-10,0.020271
路透社,认为失败,台积电,2024-10-22,0.020235
路透社,认为失败,台积电,2024-10-27,0.020235
路透社,认为失败,台积电,2024-11-14,0.020235
路透社,认为失败,台积电,2024-10-27,0.020235
路透社,认为失败,台积电,2024-10-27,0.020235
魏哲家,认为有成就,台积电,2024-10-27,0.020060
日本政府,支持,台积电,2024-09-24,0.020020
《金融时报》,相信,台积电,2024-11-04,0.019881
《金融时报》,相信,台积电,2024-11-07,0.019881
《金融时报》,相信,台积电,2024-10-22,0.019881
民主党,认为失败,台积电,2024-10-30,0.019828
格尔辛格,认为犯罪,台积电,2024-12-02,0.019719
台积公司,主导,美国,2024-11-09,0.019640
台积公司,主导,美国,2024-11-09,0.019640
台积公司,主导,美国,2024-11-09,0.019640
台积公司,主导,美国,2024-11-13,0.019640
台积公司,主导,美国,2024-11-13,0.019640
张忠谋,主导,台积电,2024-10-27,0.019527
张忠谋,主导,台积电,2024-10-27,0.019527
张忠谋,主导,台积电,2024-12-16,0.019527
张忠谋,主导,台积电,2024-12-24,0.019527
台积电,感到不满,台积电,2024-11-07,0.019438
雷蒙多,相信,台积电,2024-11-14,0.019430
吉娜·雷蒙多,认为有危机,台积电,2024-11-14,0.019410
投资者,认为有威胁,台积电,2024-11-29,0.019165
苹果投资者,认为可靠,台积电,2024-10-23,0.018992
中国,主导,美国,2025-01-10,0.018922
《华尔街日报》,相信,台积电,2024-09-27,0.018907
罗杰·达森,认为恐怖,台积电,2024-10-14,0.018833
张忠谋,感到不满,台积电,2024-11-29,0.018795
Russ Mould,认为可靠,台积电,2025-01-10,0.018760
德意志银行,质疑,台积电,2025-01-16,0.018426
台积电,认为有成就,创新,2024-09-27,0.018388
台积电,认为有成就,创新,2024-09-27,0.018388
《金融时报》,主导,台积电,2024-10-22,0.018171
Russ Mould,相信,台积电,2025-01-10,0.018050
雷蒙多,认为有成就,台积电,2025-01-10,0.018037
雷蒙多,认为有成就,台积电,2024-11-14,0.018037
雷蒙多,认为可靠,台积电,2024-11-14,0.017993
台积电,认为可靠,数据中心,2024-09-27,0.017874
台积电,认为可靠,数据中心,2024-09-27,0.017874
格尔辛格,威胁,台积电,2024-12-02,0.017673
半导体,欣赏,台积电,2024-11-11,0.017579
中国芯片公司,欣赏,台积电,2024-11-11,0.017521
格尔辛格,质疑,台积电,2024-12-02,0.017500
德意志银行,担忧,台积电,2025-01-16,0.017489
美国,相信,中国,2024-11-06,0.017471
基辛格,担忧,台积电,2024-12-02,0.017463
吉娜·雷蒙多,认为有成就,台积电,2025-01-10,0.017349
投资者,认为可靠,台积电,2024-11-29,0.017325
Jim·塞默,认为有威胁,台积电,2024-11-03,0.017303
商务部,主导,台积电,2024-11-10,0.017291
路透社,认为犯罪,台积电,2024-10-27,0.017217
路透社,认为犯罪,台积电,2024-10-22,0.017217
路透社,认为犯罪,台积电,2024-11-06,0.017217
路透社,认为犯罪,台积电,2024-11-14,0.017217
台积电,感到满意,SK海力士,2024-11-03,0.017197
乔·罗根,认为有危机,台积电,2024-10-28,0.017181
美国,主导,美国,2024-12-03,0.017180
台积电,相信,数据中心,2024-09-27,0.016908
路透社,欣赏,台积电,2024-10-27,0.016895
路透社,欣赏,台积电,2024-10-27,0.016895
瑞克·卡斯迪,认为优秀,台积电,2024-12-16,0.016880
台积电,质疑,创新,2024-09-27,0.016876
吴成文,认为可靠,台积电,2024-11-28,0.016569
巴克莱,认为优秀,台积电,2024-12-25,0.016410
路透社,认可,台积电,2024-11-10,0.016395
路透社,认可,台积电,2024-06-03,0.016395
路透社,认可,台积电,2024-10-27,0.016395
路透社,认可,台积电,2024-10-27,0.016395
路透社,认可,台积电,2024-10-22,0.016395
路透社,认可,台积电,2024-11-09,0.016395
路透社,认可,台积电,2024-10-27,0.016395
路透社,认可,台积电,2024-12-02,0.016395
路透社,认可,台积电,2024-11-14,0.016395
路透社,认可,台积电,2024-10-27,0.016395
路透社,认可,台积电,2024-10-22,0.016395
路透社,认可,台积电,2024-10-27,0.016395
中国芯片公司,认为失败,台积电,2024-11-11,0.016355
郭建宏,认为可靠,台积电,2025-01-14,0.016342
吴成文,相信,台积电,2024-11-28,0.016326
路透社,质疑,台积电,2024-11-10,0.016287
路透社,质疑,台积电,2024-10-23,0.016287
路透社,质疑,台积电,2024-10-27,0.016287
路透社,质疑,台积电,2024-10-27,0.016287
路透社,质疑,台积电,2024-10-22,0.016287
路透社,质疑,台积电,2024-11-09,0.016287
路透社,质疑,台积电,2024-10-27,0.016287
路透社,质疑,台积电,2024-11-09,0.016287
路透社,质疑,台积电,2024-10-27,0.016287
路透社,质疑,台积电,2024-10-27,0.016287
路透社,质疑,台积电,2024-11-14,0.016287
路透社,质疑,台积电,2024-10-08,0.016287
路透社,质疑,台积电,2024-10-27,0.016287
路透社,质疑,台积电,2024-10-22,0.016287
路透社,质疑,台积电,2024-10-27,0.016287
格尔辛格尔,认为有威胁,台积电,2024-12-09,0.016232
台积电,认可,创新,2024-09-27,0.016178
台积电,认可,创新,2024-09-27,0.016178
台积电,认可,创新,2024-09-27,0.016178
台积电,攻击,台湾,2024-11-05,0.016072
台积电,攻击,台湾,2024-10-30,0.016072
台积电,攻击,英特尔,2024-12-03,0.016022
台积电,攻击,英特尔,2024-12-03,0.016022
台积电,攻击,英特尔,2024-12-03,0.016022
台积电,攻击,英特尔,2024-12-03,0.016022
半导体,支持,台积电,2024-11-11,0.015959
Phelix Lee,认为失败,台积电,2024-11-11,0.015838
半导体,威胁,台积电,2024-11-11,0.015705
黄仁勋,认为恐怖,台积电,2024-09-20,0.015547
黄仁勋,认为恐怖,台积电,2024-10-22,0.015547
黄仁勋,认为恐怖,台积电,2024-12-30,0.015547
黄仁勋,认为恐怖,台积电,2024-09-20,0.015547
《金融时报》,认为可靠,台积电,2024-11-07,0.015421
《金融时报》,认为可靠,台积电,2024-10-22,0.015421
台积电,主导,创新,2024-09-27,0.015415
台积电,主导,创新,2024-09-27,0.015415
唐纳德·特朗普,主导,《芯片和科学法案》,2024-11-06,0.015237
唐纳德·特朗普,主导,《芯片和科学法案》,2024-12-02,0.015237
唐纳德·特朗普,主导,《芯片和科学法案》,2024-11-06,0.015237
特朗普,主导,《芯片和科学法案》,2024-11-05,0.015173
特朗普,主导,《芯片和科学法案》,2024-11-05,0.015173
特朗普,主导,《芯片和科学法案》,2024-11-05,0.015173
特朗普,主导,《芯片和科学法案》,2024-11-05,0.015173
《芯片法案》,认为优秀,台积电,2024-11-10,0.015091
富国银行,相信,美国,2025-01-16,0.015066
彭博社,认为违规,台积电,2024-10-24,0.014977
彭博社,认为违规,台积电,2024-10-24,0.014977
唐纳德·特朗普,认为优秀,华为,2024-11-28,0.014971
台积电,认为非法,台积电,2024-10-22,0.014954
帕特·盖尔辛格,质疑,台积电,2024-11-06,0.014763
张忠谋,认为有成就,台积电,2024-10-27,0.014696
张忠谋,认为有成就,台积电,2024-10-27,0.014696
投资者,认为有危机,台积电,2024-11-29,0.014638
路透社,支持,台积电,2024-11-10,0.014490
路透社,支持,台积电,2024-11-09,0.014490
路透社,支持,台积电,2024-10-27,0.014490
路透社,支持,台积电,2024-11-14,0.014490
路透社,支持,台积电,2024-10-27,0.014490
路透社,支持,台积电,2024-10-22,0.014490
路透社,支持,台积电,2024-10-27,0.014490
罗杰·达森,攻击,台积电,2024-10-14,0.014424
台积电,感到满意,拜登政府,2024-11-20,0.014329
台湾政府,支持,台积电,2024-09-22,0.014279
路透社,认为恐怖,台积电,2024-11-10,0.014197
路透社,认为恐怖,台积电,2024-10-27,0.014197
路透社,认为恐怖,台积电,2024-10-27,0.014197
路透社,认为恐怖,台积电,2024-10-22,0.014197
路透社,认为恐怖,台积电,2024-10-27,0.014197
路透社,认为恐怖,台积电,2025-01-10,0.014197
路透社,认为恐怖,台积电,2024-10-27,0.014197
路透社,认为恐怖,台积电,2024-10-27,0.014197
路透社,认为恐怖,台积电,2024-10-22,0.014197
路透社,认为恐怖,台积电,2024-10-30,0.014197
路透社,认为恐怖,台积电,2024-11-14,0.014197
路透社,认为恐怖,台积电,2024-11-30,0.014197
路透社,认为恐怖,台积电,2024-10-27,0.014197
路透社,认为恐怖,台积电,2024-10-27,0.014197
格尔辛格,认为恐怖,台积电,2024-12-02,0.014119
台积电,攻击,SK海力士,2024-10-17,0.014118
台积电,攻击,SK海力士,2024-10-17,0.014118
台积电,攻击,SK海力士,2024-10-17,0.014118
罗伯特·桑德斯,认为优秀,台积电,2025-01-16,0.014084
花旗集团,批评,台积电,2024-08-28,0.013877
台积电,增进,英伟达,2024-09-05,0.013854
台积电,增进,英伟达,2024-10-14,0.013854
吉恩·蒙斯特,认为优秀,台积电,2024-10-22,0.013745
特朗普,主导,《芯片法案》,2024-11-07,0.013636
特朗普,主导,《芯片法案》,2024-11-07,0.013636
特朗普,主导,《芯片法案》,2024-11-07,0.013636
特朗普,主导,《芯片法案》,2024-11-07,0.013636
特朗普,主导,《芯片法案》,2024-11-07,0.013636
特朗普,主导,《芯片法案》,2024-11-07,0.013636
特朗普,主导,《芯片法案》,2024-11-10,0.013636
特朗普,主导,《芯片法案》,2024-11-10,0.013636
特朗普,主导,《芯片法案》,2024-11-06,0.013636
特朗普,主导,《芯片法案》,2024-11-05,0.013636
特朗普,主导,《芯片法案》,2024-11-07,0.013636
特朗普,主导,《芯片法案》,2024-11-15,0.013636
特朗普,主导,《芯片法案》,2024-11-07,0.013636
特朗普,主导,《芯片法案》,2024-11-05,0.013636
帕特·盖尔辛格,认为犯罪,台积电,2024-10-29,0.013633
帕特·盖尔辛格,认为犯罪,台积电,2024-11-06,0.013633
乌克,认为有威胁,台积电,2024-09-17,0.013601
魏哲家,认为优秀,台积电,2024-10-23,0.013512
魏哲家,认为优秀,台积电,2024-10-23,0.013512
魏哲家,认为优秀,台积电,2024-10-23,0.013512
魏哲家,认为优秀,台积电,2024-10-27,0.013512
魏哲家,认为优秀,台积电,2024-11-17,0.013512
魏哲家,认为优秀,台积电,2024-10-17,0.013512
唐纳德·特朗普,主导,《芯片与科学法案》,2024-11-06,0.013494
基辛格,认为恐怖,台积电,2024-10-31,0.013483
基辛格,认为恐怖,台积电,2024-12-02,0.013483
唐纳德·特朗普,主导,《芯片法案》,2024-11-06,0.013351
唐纳德·特朗普,主导,《芯片法案》,2024-11-06,0.013351
唐纳德·特朗普,主导,《芯片法案》,2024-11-06,0.013351
唐纳德·特朗普,主导,《芯片法案》,2024-11-10,0.013351
唐纳德·特朗普,主导,《芯片法案》,2024-11-06,0.013351
唐纳德·特朗普,主导,《芯片法案》,2024-11-10,0.013351
唐纳德·特朗普,主导,《芯片法案》,2024-11-06,0.013351
唐纳德·特朗普,主导,《芯片法案》,2024-11-07,0.013351
唐纳德·特朗普,主导,《芯片法案》,2024-11-06,0.013351
唐纳德·特朗普,主导,《芯片法案》,2024-11-12,0.013351
吉娜·雷蒙多,认为优秀,台积电,2024-11-14,0.013320
半导体,担忧,台积电,2024-11-11,0.013176
马吉华,认为有威胁,台积电,2024-11-10,0.013162
路透社,担忧,台积电,2024-11-10,0.013131
路透社,担忧,台积电,2024-10-23,0.013131
路透社,担忧,台积电,2024-11-10,0.013131
路透社,担忧,台积电,2024-10-27,0.013131
路透社,担忧,台积电,2024-10-27,0.013131
路透社,担忧,台积电,2024-10-22,0.013131
路透社,担忧,台积电,2024-10-27,0.013131
路透社,担忧,台积电,2024-11-09,0.013131
路透社,担忧,台积电,2025-01-10,0.013131
路透社,担忧,台积电,2024-10-23,0.013131
路透社,担忧,台积电,2025-01-10,0.013131
路透社,担忧,台积电,2025-01-10,0.013131
路透社,担忧,台积电,2024-10-27,0.013131
路透社,担忧,台积电,2024-10-27,0.013131
路透社,担忧,台积电,2024-10-22,0.013131
路透社,担忧,台积电,2024-12-02,0.013131
路透社,担忧,台积电,2024-11-14,0.013131
路透社,担忧,台积电,2024-09-01,0.013131
路透社,担忧,台积电,2025-01-10,0.013131
路透社,担忧,台积电,2024-10-08,0.013131
路透社,担忧,台积电,2024-10-27,0.013131
路透社,担忧,台积电,2024-10-22,0.013131
路透社,担忧,台积电,2024-10-27,0.013131
基辛格,认可,台积电,2024-10-31,0.013016
吉娜·雷蒙多,相信,台积电,2024-11-14,0.012926
AI芯片,认为可靠,台积电,2024-11-07,0.012921
AI芯片,认为可靠,台积电,2024-11-07,0.012921
台积电,攻击,盖尔辛格,2024-12-02,0.012829
半导体,感到不满,台积电,2024-11-11,0.012776
特朗普,主导,《芯片与科学法案》,2024-11-05,0.012671
特朗普,主导,《芯片与科学法案》,2024-11-05,0.012671
唐纳德·特朗普,主导,台湾,2024-12-03,0.012670
唐纳德·特朗普,主导,台湾,2024-07-29,0.012670
CNA,认为优秀,台积电,2024-11-03,0.012667
黄文达,认为有成就,台积电,2024-10-19,0.012662
华为,认为优秀,美国,2024-12-27,0.012505
华盛顿,相信,中国,2024-11-07,0.012503
Lauly Lith,主导,台积电,2024-11-13,0.012453
台积电,损害,苹果,2024-11-26,0.012448
埃隆·马斯克,主导,美国,2024-11-15,0.012222
埃隆·马斯克,主导,美国,2024-11-15,0.012222
埃隆·马斯克,主导,美国,2024-11-15,0.012222
莫里斯·昌,认为有威胁,台积电,2024-12-09,0.012145
特朗普政府,批评,台积电,2024-11-10,0.012137
特朗普政府,批评,台积电,2024-11-10,0.012137
特朗普政府,批评,台积电,2024-11-10,0.012137
特朗普政府,批评,台积电,2024-11-10,0.012137
布拉德·林,质疑,台积电,2025-01-15,0.012107
彭博社,认可,台积电,2024-10-24,0.012036
彭博社,认可,台积电,2024-10-24,0.012036
彭博社,认可,台积电,2024-10-24,0.012036
吉娜·雷蒙多,认为可靠,台积电,2024-11-14,0.011980
吉娜·雷蒙多,认为可靠,台积电,2024-11-14,0.011980
美国,相信,任天堂,2025-01-02,0.011905
雷蒙多,认为优秀,台积电,2024-11-14,0.011866
彭博社,质疑,台积电,2024-10-24,0.011859
彭博社,质疑,台积电,2024-10-24,0.011859
彭博社,质疑,台积电,2024-10-24,0.011859
C.C. Wei,认为优秀,台积电,2024-10-23,0.011759
C.C. Wei,认为优秀,台积电,2024-10-31,0.011759
C.C. Wei,认为优秀,台积电,2024-10-31,0.011759
台积电,相信,巴伦周刊,2024-09-21,0.011694
台积电,相信,巴伦周刊,2024-09-21,0.011694
英特尔总裁,认为可靠,台积电,2024-11-29,0.011663
半导体,认为失败,台积电,2024-11-11,0.011450
花旗集团,相信,美国,2025-01-16,0.011440
张忠谋,担忧,台积电,2024-11-29,0.011381
特朗普,相信,美国,2024-11-13,0.011361
英伟达,增进,台积电,2024-10-14,0.011322
英伟达,增进,台积电,2024-11-29,0.011322
英伟达,增进,台积电,2024-09-10,0.011322
英伟达,增进,台积电,2024-10-06,0.011322
英伟达,增进,台积电,2024-09-10,0.011322
投资者,认为优秀,台积电,2024-11-29,0.011211
唐纳德·特朗普,质疑,华为,2024-11-28,0.011206
C.C. Wei,认可,台积电,2024-10-31,0.011177
彭博社,威胁,台积电,2024-10-24,0.011081
彭博社,威胁,台积电,2024-10-24,0.011081
彭博社,威胁,台积电,2024-10-24,0.011081
花旗集团,增进,台积电,2024-08-28,0.011076
唐纳德·特朗普,认为有成就,台湾,2024-12-03,0.011062
日本传媒,相信,台积电,2024-10-28,0.011051
日本传媒,相信,台积电,2024-10-28,0.011051
摩根士丹利,增进,台积电,2024-11-11,0.011027
特朗普,认为有威胁,中国,2025-01-10,0.011003
特朗普,认为有威胁,中国,2024-07-18,0.011003
特朗普,认为有威胁,中国,2024-09-10,0.011003
特朗普,认为有威胁,中国,2024-11-29,0.011003
特朗普,认为有威胁,中国,2024-11-13,0.011003
《金融时报》,认为优秀,台积电,2024-11-04,0.010966
《金融时报》,认为优秀,台积电,2024-11-04,0.010966
《金融时报》,认为优秀,台积电,2024-11-04,0.010966
《金融时报》,认为优秀,台积电,2024-10-22,0.010966
唐纳德·特朗普,主导,半导体,2024-12-03,0.010906
彭博社,感到不满,台积电,2024-10-24,0.010899
彭博社,感到不满,台积电,2024-10-24,0.010899
彭博社,感到不满,台积电,2024-10-24,0.010899
苹果投资者,认为有威胁,台积电,2024-10-23,0.010877
中国,认为可靠,美国,2024-09-30,0.010869
中国,认为可靠,美国,2024-09-30,0.010869
石原茂次郎,认为有成就,台积电,2024-11-12,0.010865
乌克,认为有成就,台积电,2024-09-17,0.010854
马吉华,认为优秀,台积电,2024-11-10,0.010765
马吉华,认为优秀,台积电,2024-11-10,0.010765
马吉华,认为优秀,台积电,2024-11-10,0.010765
特朗普,主导,美国,2024-11-09,0.010697
特朗普,主导,美国,2024-11-14,0.010697
特朗普,主导,美国,2024-11-05,0.010697
特朗普,主导,美国,2024-11-09,0.010697
特朗普,主导,美国,2024-11-05,0.010697
特朗普,主导,美国,2024-11-09,0.010697
特朗普,主导,美国,2024-11-06,0.010697
特朗普,主导,美国,2024-11-15,0.010697
特朗普,主导,美国,2024-11-15,0.010697
特朗普,主导,美国,2024-12-02,0.010697
特朗普,认为有成就,英伟达,2024-08-06,0.010686
台积电,主导,全球扩张计划,2024-11-12,0.010677
阿里巴巴,认为可靠,中国,2024-10-19,0.010597
投资者,认为有成就,台积电,2024-11-29,0.010583
唐纳德·特朗普,认为有成就,英伟达,2024-08-06,0.010583
投资人,主导,台积电,2024-11-05,0.010515
中国,认为可靠,日本,2024-09-02,0.010448
彭博社,支持,台积电,2024-10-24,0.010406
瑞克·卡斯迪,认为有危机,台积电,2024-12-16,0.010388
郭建宏,主导,台积电,2025-01-14,0.010322
共和党,认为失败,台积电,2024-10-30,0.010219
台积电,欢迎,创新,2024-09-27,0.010139
约翰·穆伦纳尔,认为失败,台积电,2024-10-30,0.010009
黄伟成,认为优秀,台积电,2024-10-07,0.010002
彭博社,认为恐怖,台积电,2024-10-24,0.009993
彭博社,认为恐怖,台积电,2024-10-24,0.009993
特朗普,主导,关税计划,2024-11-05,0.009973
美国,质疑,美国,2024-10-30,0.009884
苹果投资者,认为有成就,台积电,2024-10-23,0.009874
罗伯特·桑德斯,认可,台积电,2025-01-16,0.009835
乔·拜登,主导,《芯片法案》,2024-11-14,0.009759
乔·拜登,主导,《芯片法案》,2024-11-19,0.009759
黄仁勋,感到满意,台积电,2024-12-29,0.009737
黄仁勋,感到满意,台积电,2024-12-30,0.009737
黄仁勋,感到满意,台积电,2024-12-30,0.009737
中国人工智能企业,支持,台积电,2024-10-19,0.009720
魏哲家,认可,台积电,2024-10-23,0.009693
魏哲家,认可,台积电,2024-10-23,0.009693
魏哲家,认可,台积电,2024-10-23,0.009693
魏哲家,认可,台积电,2024-10-27,0.009693
魏哲家,认可,台积电,2024-10-17,0.009693
唐纳德·特朗普,主导,美国,2024-12-03,0.009574
唐纳德·特朗普,主导,美国,2024-11-15,0.009574
唐纳德·特朗普,主导,美国,2024-12-03,0.009574
唐纳德·特朗普,主导,美国,2024-11-09,0.009574
唐纳德·特朗普,主导,美国,2024-12-03,0.009574
唐纳德·特朗普,主导,美国,2024-12-03,0.009574
唐纳德·特朗普,主导,美国,2024-11-15,0.009574
唐纳德·特朗普,主导,美国,2024-07-27,0.009574
唐纳德·特朗普,主导,美国,2024-10-30,0.009574
唐纳德·特朗普,主导,美国,2024-11-15,0.009574
唐纳德·特朗普,主导,美国,2024-11-15,0.009574
唐纳德·特朗普,主导,美国,2024-11-15,0.009574
唐纳德·特朗普,主导,美国,2024-12-02,0.009574
唐纳德·特朗普,主导,美国,2024-11-15,0.009574
帕特·盖尔辛格,认为恐怖,台积电,2024-11-06,0.009560
美国,质疑,华为,2024-10-24,0.009524
美国,质疑,华为,2024-10-23,0.009524
美国,质疑,华为,2024-10-24,0.009524
美国,质疑,华为,2024-10-23,0.009524
美国,质疑,华为,2024-10-23,0.009524
美国,质疑,华为,2024-10-24,0.009524
美国,质疑,华为,2024-10-26,0.009524
美国,质疑,华为,2024-10-23,0.009524
《芯片法案》,质疑,台积电,2024-11-10,0.009501
《芯片法案》,质疑,台积电,2024-11-10,0.009501
彭博社,认为失败,台积电,2024-10-24,0.009451
彭博社,认为失败,台积电,2024-10-24,0.009451
《经济日报》,主导,台积电,2024-11-10,0.009421
美国,感到不满,谷歌,2024-09-06,0.009399
投资人,相信,台积电,2024-11-05,0.009351
投资人,认为有成就,台积电,2024-11-05,0.009310
彭博社,担忧,台积电,2024-10-27,0.009290
彭博社,担忧,台积电,2024-11-06,0.009290
彭博社,担忧,台积电,2024-10-24,0.009290
彭博社,担忧,台积电,2024-10-24,0.009290
彭博社,担忧,台积电,2024-10-24,0.009290
唐纳德·特朗普,威胁,华为,2024-11-28,0.009267
石原伸介,主导,台积电,2024-11-12,0.009266
本·布兰查德,质疑,台积电,2024-10-29,0.009252
《华尔街日报》,担忧,台积电,2024-09-27,0.009232
英伟达,损害,台积电,2025-01-16,0.009200
英伟达,损害,台积电,2024-11-29,0.009200
英伟达,损害,台积电,2024-09-10,0.009200
英伟达,损害,台积电,2024-09-10,0.009200
高盛,主导,美国,2024-11-02,0.009137
清水洋治,主导,美国,2024-08-26,0.009121
马继华,认为可靠,台积电,2024-11-10,0.009110
马继华,认为可靠,台积电,2024-11-10,0.009110
Jim·塞默,认可,台积电,2024-11-03,0.009099
乌克,认为优秀,台积电,2024-09-17,0.009083
雷蒙多,认为有危机,台积电,2024-11-14,0.009073
台积电,攻击,Intel,2024-12-03,0.009054
唐纳德·特朗普,相信,美国,2024-12-03,0.009046
Lauly Lith,相信,台积电,2024-11-13,0.009025
三星电子,认为有威胁,特朗普,2024-11-12,0.008989
乔·罗根,威胁,台积电,2024-10-28,0.008973
中国,相信,台湾,2025-01-14,0.008956
中国,相信,台湾,2024-11-16,0.008956
中国,相信,台湾,2024-11-16,0.008956
雷蒙多,认可,台积电,2024-11-14,0.008953
魏哲家,认为有危机,台积电,2024-10-23,0.008951
魏哲家,认为有危机,台积电,2024-12-28,0.008951
魏哲家,认为有危机,台积电,2024-12-28,0.008951
Jeff Bezos,认为可靠,美国,2024-11-09,0.008902
投资人,认为可靠,台积电,2024-11-05,0.008841
特朗普总统,主导,美国,2024-11-10,0.008768
路透社,主导,三星,2024-08-27,0.008697
巴伦周刊,相信,台积电,2024-10-23,0.008685
乔·拜登,认为有威胁,华为,2024-10-31,0.008657
摩根,担忧,台积电,2024-10-06,0.008621
唐纳德·特朗普,相信,台湾,2024-12-03,0.008600
唐纳德·特朗普,相信,台湾,2024-12-03,0.008600
唐纳德·特朗普,相信,台湾,2024-12-03,0.008600
唐纳德·特朗普,相信,台湾,2024-12-03,0.008600
《华尔街日报》,质疑,台积电,2024-09-27,0.008578
美国,认为可靠,美国,2024-10-30,0.008560
美国,认为可靠,美国,2025-01-16,0.008560
吉娜·雷蒙多,认可,台积电,2024-11-14,0.008516
